all_scores,batch_fit_time,dbi,mia,n_sample,preprocessing,silhouette,t0,total_sample,transform,experiment_name,som_dim,n_clust,elec_bin,date,best_clusters
36.52423892,1173.627128,2.601643874,0.458690055,3252064,demin,0.032672773,1532301122,3252064,kmeans,exp3_som+kmeans_demin,50,116,0-4000,2018-07-23,
32.85830413,1173.627128,2.621268403,0.458316684,3252064,demin,0.036562174,1532301148,3252064,kmeans,exp3_som+kmeans_demin,50,119,0-4000,2018-07-23,
35.58172963,1173.627128,2.602760502,0.452156155,3252064,demin,0.033074676,1532301174,3252064,kmeans,exp3_som+kmeans_demin,50,122,0-4000,2018-07-23,
34.66404095,1173.627128,2.614717284,0.453479296,3252064,demin,0.034206057,1532301200,3252064,kmeans,exp3_som+kmeans_demin,50,125,0-4000,2018-07-23,
34.50570056,1173.627128,2.630864369,0.453200883,3252064,demin,0.034554002,1532301226,3252064,kmeans,exp3_som+kmeans_demin,50,128,0-4000,2018-07-23,
33.37978923,1173.627128,2.596298775,0.453544389,3252064,demin,0.035276938,1532301253,3252064,kmeans,exp3_som+kmeans_demin,50,131,0-4000,2018-07-23,
35.8179865,1173.627128,2.666610043,0.453101859,3252064,demin,0.033732939,1532301280,3252064,kmeans,exp3_som+kmeans_demin,50,134,0-4000,2018-07-23,
16.98741363,1585.687696,2.40112381,0.609993612,3252064,demin,0.086220906,1532303363,3252064,kmeans,exp3_som+kmeans_demin,60,5,0-4000,2018-07-23,
17.5957157,1585.687696,2.369161386,0.581605431,3252064,demin,0.078309809,1532303385,3252064,kmeans,exp3_som+kmeans_demin,60,8,0-4000,2018-07-23,
17.44420258,1585.687696,2.315258452,0.563727603,3252064,demin,0.074819992,1532303407,3252064,kmeans,exp3_som+kmeans_demin,60,11,0-4000,2018-07-23,
20.24404154,1585.687696,2.385429353,0.555182788,3252064,demin,0.065419216,1532303429,3252064,kmeans,exp3_som+kmeans_demin,60,14,0-4000,2018-07-23,
22.00074902,1585.687696,2.317256015,0.542739453,3252064,demin,0.057164702,1532303451,3252064,kmeans,exp3_som+kmeans_demin,60,17,0-4000,2018-07-23,
23.69525547,1585.687696,2.398137412,0.536627076,3252064,demin,0.054310681,1532303474,3252064,kmeans,exp3_som+kmeans_demin,60,20,0-4000,2018-07-23,
25.46661786,1585.687696,2.390389295,0.526684737,3252064,demin,0.049436543,1532303496,3252064,kmeans,exp3_som+kmeans_demin,60,23,0-4000,2018-07-23,
22.83332883,1585.687696,2.305171579,0.52194496,3252064,demin,0.052693705,1532303518,3252064,kmeans,exp3_som+kmeans_demin,60,26,0-4000,2018-07-23,
22.74025114,1585.687696,2.310869702,0.516545393,3252064,demin,0.052491465,1532303541,3252064,kmeans,exp3_som+kmeans_demin,60,29,0-4000,2018-07-23,
22.1205736,1585.687696,2.380266359,0.513033502,3252064,demin,0.055204553,1532303564,3252064,kmeans,exp3_som+kmeans_demin,60,32,0-4000,2018-07-23,
22.84800545,1585.687696,2.332885195,0.505921298,3252064,demin,0.051656864,1532303586,3252064,kmeans,exp3_som+kmeans_demin,60,35,0-4000,2018-07-23,
23.5012461,1585.687696,2.410644352,0.501155196,3252064,demin,0.05140608,1532303609,3252064,kmeans,exp3_som+kmeans_demin,60,38,0-4000,2018-07-23,
24.72432552,1585.687696,2.379884378,0.49906122,3252064,demin,0.048038034,1532303632,3252064,kmeans,exp3_som+kmeans_demin,60,41,0-4000,2018-07-23,
27.5109978,1585.687696,2.417458244,0.493066951,3252064,demin,0.043326991,1532303655,3252064,kmeans,exp3_som+kmeans_demin,60,44,0-4000,2018-07-23,
23.95547656,1585.687696,2.400645462,0.493084629,3252064,demin,0.049413393,1532303678,3252064,kmeans,exp3_som+kmeans_demin,60,47,0-4000,2018-07-23,
23.71987504,1585.687696,2.381001161,0.490464686,3252064,demin,0.049232847,1532303701,3252064,kmeans,exp3_som+kmeans_demin,60,50,0-4000,2018-07-23,
26.58015872,1585.687696,2.398608382,0.48651299,3252064,demin,0.043903204,1532303725,3252064,kmeans,exp3_som+kmeans_demin,60,53,0-4000,2018-07-23,
23.93520257,1585.687696,2.418449755,0.483711729,3252064,demin,0.048874979,1532303748,3252064,kmeans,exp3_som+kmeans_demin,60,56,0-4000,2018-07-23,
27.29640467,1585.687696,2.489278206,0.481710954,3252064,demin,0.043929323,1532303772,3252064,kmeans,exp3_som+kmeans_demin,60,59,0-4000,2018-07-23,
25.0866952,1585.687696,2.415883058,0.48075654,3252064,demin,0.046297512,1532303795,3252064,kmeans,exp3_som+kmeans_demin,60,62,0-4000,2018-07-23,
25.64623628,1585.687696,2.440087099,0.478494625,3252064,demin,0.045525922,1532303820,3252064,kmeans,exp3_som+kmeans_demin,60,65,0-4000,2018-07-23,
24.41599092,1585.687696,2.420164293,0.477377248,3252064,demin,0.047318635,1532303843,3252064,kmeans,exp3_som+kmeans_demin,60,68,0-4000,2018-07-23,
26.12236132,1585.687696,2.438884293,0.473665321,3252064,demin,0.044223219,1532303867,3252064,kmeans,exp3_som+kmeans_demin,60,71,0-4000,2018-07-23,
28.2983725,1585.687696,2.536940461,0.471804353,3252064,demin,0.042297116,1532303891,3252064,kmeans,exp3_som+kmeans_demin,60,74,0-4000,2018-07-23,
25.37995893,1585.687696,2.47809894,0.470403229,3252064,demin,0.045930167,1532303915,3252064,kmeans,exp3_som+kmeans_demin,60,77,0-4000,2018-07-23,
27.00349902,1585.687696,2.481189562,0.471711528,3252064,demin,0.043342743,1532303940,3252064,kmeans,exp3_som+kmeans_demin,60,80,0-4000,2018-07-23,
28.23223241,1585.687696,2.579492476,0.470100961,3252064,demin,0.042951683,1532303964,3252064,kmeans,exp3_som+kmeans_demin,60,83,0-4000,2018-07-23,
27.68267035,1585.687696,2.499690005,0.466399161,3252064,demin,0.042114915,1532303989,3252064,kmeans,exp3_som+kmeans_demin,60,86,0-4000,2018-07-23,
33.23213873,1585.687696,2.518395039,0.465776453,3252064,demin,0.035297431,1532304014,3252064,kmeans,exp3_som+kmeans_demin,60,89,0-4000,2018-07-23,
27.78143625,1585.687696,2.522079868,0.463049752,3252064,demin,0.042037008,1532304039,3252064,kmeans,exp3_som+kmeans_demin,60,92,0-4000,2018-07-23,
30.30262526,1585.687696,2.505378163,0.463453947,3252064,demin,0.038317716,1532304064,3252064,kmeans,exp3_som+kmeans_demin,60,95,0-4000,2018-07-23,
31.70486285,1585.687696,2.563076293,0.460963693,3252064,demin,0.037265107,1532304089,3252064,kmeans,exp3_som+kmeans_demin,60,98,0-4000,2018-07-23,
29.55787027,1585.687696,2.482405222,0.460771047,3252064,demin,0.038697661,1532304114,3252064,kmeans,exp3_som+kmeans_demin,60,101,0-4000,2018-07-23,
29.98183012,1585.687696,2.535435969,0.457866715,3252064,demin,0.038719842,1532304139,3252064,kmeans,exp3_som+kmeans_demin,60,104,0-4000,2018-07-23,
28.54064062,1585.687696,2.540922925,0.459087208,3252064,demin,0.040871725,1532304164,3252064,kmeans,exp3_som+kmeans_demin,60,107,0-4000,2018-07-23,
31.14102347,1585.687696,2.537558969,0.457770542,3252064,demin,0.037301913,1532304190,3252064,kmeans,exp3_som+kmeans_demin,60,110,0-4000,2018-07-23,
31.25744284,1585.687696,2.609211013,0.457277903,3252064,demin,0.038171214,1532304216,3252064,kmeans,exp3_som+kmeans_demin,60,113,0-4000,2018-07-23,
33.5889822,1585.687696,2.59681305,0.455193678,3252064,demin,0.035191685,1532304242,3252064,kmeans,exp3_som+kmeans_demin,60,116,0-4000,2018-07-23,
29.56782635,1585.687696,2.572218178,0.454118934,3252064,demin,0.039505541,1532304268,3252064,kmeans,exp3_som+kmeans_demin,60,119,0-4000,2018-07-23,
34.32627009,1585.687696,2.596619099,0.450964645,3252064,demin,0.034113331,1532304294,3252064,kmeans,exp3_som+kmeans_demin,60,122,0-4000,2018-07-23,
33.09968687,1585.687696,2.561191715,0.451599924,3252064,demin,0.034943955,1532304321,3252064,kmeans,exp3_som+kmeans_demin,60,125,0-4000,2018-07-23,
31.48726971,1585.687696,2.586903839,0.450371327,3252064,demin,0.037001217,1532304347,3252064,kmeans,exp3_som+kmeans_demin,60,128,0-4000,2018-07-23,
34.76928191,1585.687696,2.606188359,0.449185103,3252064,demin,0.033669404,1532304373,3252064,kmeans,exp3_som+kmeans_demin,60,131,0-4000,2018-07-23,
34.81998176,1585.687696,2.634922331,0.44915953,3252064,demin,0.033989118,1532304400,3252064,kmeans,exp3_som+kmeans_demin,60,134,0-4000,2018-07-23,
20.8392406,2161.900654,2.455626003,0.602056883,3252064,demin,0.070944358,1532307063,3252064,kmeans,exp3_som+kmeans_demin,70,5,0-4000,2018-07-23,
20.79810521,2161.900654,2.416089638,0.577612984,3252064,demin,0.067100571,1532307085,3252064,kmeans,exp3_som+kmeans_demin,70,8,0-4000,2018-07-23,
17.59976195,2161.900654,2.292504217,0.56174245,3252064,demin,0.07317127,1532307107,3252064,kmeans,exp3_som+kmeans_demin,70,11,0-4000,2018-07-23,
21.19180986,2161.900654,2.345653868,0.549395703,3252064,demin,0.060810859,1532307129,3252064,kmeans,exp3_som+kmeans_demin,70,14,0-4000,2018-07-23,
24.77012543,2161.900654,2.360375375,0.535823546,3252064,demin,0.051059277,1532307151,3252064,kmeans,exp3_som+kmeans_demin,70,17,0-4000,2018-07-23,
25.8086025,2161.900654,2.374160613,0.528529894,3252064,demin,0.048620023,1532307174,3252064,kmeans,exp3_som+kmeans_demin,70,20,0-4000,2018-07-23,
25.67277947,2161.900654,2.36297757,0.521024605,3252064,demin,0.04795622,1532307197,3252064,kmeans,exp3_som+kmeans_demin,70,23,0-4000,2018-07-23,
25.76918868,2161.900654,2.35378719,0.515188914,3252064,demin,0.047057945,1532307219,3252064,kmeans,exp3_som+kmeans_demin,70,26,0-4000,2018-07-23,
25.05615797,2161.900654,2.324744435,0.510505363,3252064,demin,0.047365382,1532307243,3252064,kmeans,exp3_som+kmeans_demin,70,29,0-4000,2018-07-23,
27.13231256,2161.900654,2.328864515,0.505975423,3252064,demin,0.043429701,1532307266,3252064,kmeans,exp3_som+kmeans_demin,70,32,0-4000,2018-07-23,
25.60391822,2161.900654,2.323242523,0.49954958,3252064,demin,0.045328016,1532307289,3252064,kmeans,exp3_som+kmeans_demin,70,35,0-4000,2018-07-23,
28.02310673,2161.900654,2.329176263,0.495524675,3252064,demin,0.041186166,1532307313,3252064,kmeans,exp3_som+kmeans_demin,70,38,0-4000,2018-07-23,
28.89149437,2161.900654,2.37428521,0.491397116,3252064,demin,0.040382712,1532307336,3252064,kmeans,exp3_som+kmeans_demin,70,41,0-4000,2018-07-23,
25.16270927,2161.900654,2.361112909,0.490184059,3252064,demin,0.045995838,1532307361,3252064,kmeans,exp3_som+kmeans_demin,70,44,0-4000,2018-07-23,
26.35120722,2161.900654,2.375127136,0.486965571,3252064,demin,0.043891922,1532307385,3252064,kmeans,exp3_som+kmeans_demin,70,47,0-4000,2018-07-23,
27.44339612,2161.900654,2.382663099,0.48562236,3252064,demin,0.042162219,1532307409,3252064,kmeans,exp3_som+kmeans_demin,70,50,0-4000,2018-07-23,
25.6131129,2161.900654,2.419643009,0.483379381,3252064,demin,0.045664326,1532307433,3252064,kmeans,exp3_som+kmeans_demin,70,53,0-4000,2018-07-23,
28.39257621,2161.900654,2.39426036,0.478234895,3252064,demin,0.040328107,1532307458,3252064,kmeans,exp3_som+kmeans_demin,70,56,0-4000,2018-07-23,
30.5879494,2161.900654,2.412666646,0.475519526,3252064,demin,0.037507258,1532307482,3252064,kmeans,exp3_som+kmeans_demin,70,59,0-4000,2018-07-23,
31.36980362,2161.900654,2.413335029,0.472782203,3252064,demin,0.036371979,1532307506,3252064,kmeans,exp3_som+kmeans_demin,70,62,0-4000,2018-07-23,
29.95819337,2161.900654,2.419382337,0.471958281,3252064,demin,0.038114699,1532307531,3252064,kmeans,exp3_som+kmeans_demin,70,65,0-4000,2018-07-23,
27.82389385,2161.900654,2.394060407,0.469625316,3252064,demin,0.040408125,1532307556,3252064,kmeans,exp3_som+kmeans_demin,70,68,0-4000,2018-07-23,
27.89276916,2161.900654,2.433473569,0.466791423,3252064,demin,0.040724698,1532307581,3252064,kmeans,exp3_som+kmeans_demin,70,71,0-4000,2018-07-23,
32.64344349,2161.900654,2.460127133,0.467963336,3252064,demin,0.035267398,1532307606,3252064,kmeans,exp3_som+kmeans_demin,70,74,0-4000,2018-07-23,
30.14588336,2161.900654,2.456664075,0.464764015,3252064,demin,0.037874792,1532307631,3252064,kmeans,exp3_som+kmeans_demin,70,77,0-4000,2018-07-23,
33.77979264,2161.900654,2.513523801,0.463877436,3252064,demin,0.0345167,1532307656,3252064,kmeans,exp3_som+kmeans_demin,70,80,0-4000,2018-07-23,
29.90897137,2161.900654,2.532190583,0.463169187,3252064,demin,0.039213407,1532307682,3252064,kmeans,exp3_som+kmeans_demin,70,83,0-4000,2018-07-23,
30.57563148,2161.900654,2.528362965,0.459444812,3252064,demin,0.037992453,1532307707,3252064,kmeans,exp3_som+kmeans_demin,70,86,0-4000,2018-07-23,
31.62717739,2161.900654,2.535586036,0.458738686,3252064,demin,0.036777591,1532307734,3252064,kmeans,exp3_som+kmeans_demin,70,89,0-4000,2018-07-23,
31.69142503,2161.900654,2.501642966,0.453809063,3252064,demin,0.035822569,1532307759,3252064,kmeans,exp3_som+kmeans_demin,70,92,0-4000,2018-07-23,
34.01425146,2161.900654,2.535961954,0.455170487,3252064,demin,0.03393563,1532307786,3252064,kmeans,exp3_som+kmeans_demin,70,95,0-4000,2018-07-23,
32.52807163,2161.900654,2.529014641,0.451768647,3252064,demin,0.035124416,1532307812,3252064,kmeans,exp3_som+kmeans_demin,70,98,0-4000,2018-07-23,
37.5269364,2161.900654,2.527258986,0.450488193,3252064,demin,0.030338217,1532307839,3252064,kmeans,exp3_som+kmeans_demin,70,101,0-4000,2018-07-23,
36.64514811,2161.900654,2.584965095,0.451506768,3252064,demin,0.031849489,1532307865,3252064,kmeans,exp3_som+kmeans_demin,70,104,0-4000,2018-07-23,
38.08929472,2161.900654,2.595678018,0.452772109,3252064,demin,0.030855142,1532307892,3252064,kmeans,exp3_som+kmeans_demin,70,107,0-4000,2018-07-23,
39.39465657,2161.900654,2.548046779,0.450480899,3252064,demin,0.029137109,1532307919,3252064,kmeans,exp3_som+kmeans_demin,70,110,0-4000,2018-07-23,
36.60358254,2161.900654,2.544987555,0.448409231,3252064,demin,0.031177164,1532307946,3252064,kmeans,exp3_som+kmeans_demin,70,113,0-4000,2018-07-23,
38.89350935,2161.900654,2.564985567,0.448098254,3252064,demin,0.029551603,1532307974,3252064,kmeans,exp3_som+kmeans_demin,70,116,0-4000,2018-07-23,
41.31837612,2161.900654,2.621817888,0.445150186,3252064,demin,0.028246578,1532308001,3252064,kmeans,exp3_som+kmeans_demin,70,119,0-4000,2018-07-23,
42.4145545,2161.900654,2.570966249,0.445899583,3252064,demin,0.027028288,1532308029,3252064,kmeans,exp3_som+kmeans_demin,70,122,0-4000,2018-07-23,
36.8057039,2161.900654,2.587664147,0.445084108,3252064,demin,0.031292111,1532308057,3252064,kmeans,exp3_som+kmeans_demin,70,125,0-4000,2018-07-23,
41.08629155,2161.900654,2.579585704,0.44108253,3252064,demin,0.027693183,1532308084,3252064,kmeans,exp3_som+kmeans_demin,70,128,0-4000,2018-07-23,
35.99254107,2161.900654,2.594012612,0.442977999,3252064,demin,0.031925796,1532308112,3252064,kmeans,exp3_som+kmeans_demin,70,131,0-4000,2018-07-23,
40.50128639,2161.900654,2.634507551,0.443493701,3252064,demin,0.028848158,1532308140,3252064,kmeans,exp3_som+kmeans_demin,70,134,0-4000,2018-07-23,
20.96956538,2857.598445,2.498382428,0.607716393,3252064,demin,0.072405314,1532311494,3252064,kmeans,exp3_som+kmeans_demin,80,5,0-4000,2018-07-23,
21.2963966,2857.598445,2.512246034,0.584520757,3252064,demin,0.068953447,1532311516,3252064,kmeans,exp3_som+kmeans_demin,80,8,0-4000,2018-07-23,
19.10614163,2857.598445,2.413646371,0.571355897,3252064,demin,0.072178418,1532311538,3252064,kmeans,exp3_som+kmeans_demin,80,11,0-4000,2018-07-23,
21.34887635,2857.598445,2.382289637,0.556183835,3252064,demin,0.062063734,1532311560,3252064,kmeans,exp3_som+kmeans_demin,80,14,0-4000,2018-07-23,
22.87298802,2857.598445,2.447279567,0.54398654,3252064,demin,0.058203464,1532311583,3252064,kmeans,exp3_som+kmeans_demin,80,17,0-4000,2018-07-23,
24.18027004,2857.598445,2.424632446,0.538904073,3252064,demin,0.054037622,1532311606,3252064,kmeans,exp3_som+kmeans_demin,80,20,0-4000,2018-07-23,
25.69131848,2857.598445,2.395341851,0.531084209,3252064,demin,0.04951588,1532311630,3252064,kmeans,exp3_som+kmeans_demin,80,23,0-4000,2018-07-23,
24.98002248,2857.598445,2.363679669,0.525540888,3252064,demin,0.04972815,1532311653,3252064,kmeans,exp3_som+kmeans_demin,80,26,0-4000,2018-07-23,
23.94769457,2857.598445,2.373179033,0.519036169,3252064,demin,0.051435672,1532311677,3252064,kmeans,exp3_som+kmeans_demin,80,29,0-4000,2018-07-23,
26.35129397,2857.598445,2.384491319,0.512635167,3252064,demin,0.046387631,1532311701,3252064,kmeans,exp3_som+kmeans_demin,80,32,0-4000,2018-07-23,
25.99721912,2857.598445,2.385057931,0.506304597,3252064,demin,0.046449806,1532311724,3252064,kmeans,exp3_som+kmeans_demin,80,35,0-4000,2018-07-23,
28.28278238,2857.598445,2.395385309,0.503145012,3252064,demin,0.042613423,1532311749,3252064,kmeans,exp3_som+kmeans_demin,80,38,0-4000,2018-07-23,
26.25018245,2857.598445,2.450031862,0.505948473,3252064,demin,0.047222143,1532311774,3252064,kmeans,exp3_som+kmeans_demin,80,41,0-4000,2018-07-23,
24.3438264,2857.598445,2.379541002,0.500488001,3252064,demin,0.048921304,1532311798,3252064,kmeans,exp3_som+kmeans_demin,80,44,0-4000,2018-07-23,
24.99967807,2857.598445,2.368638931,0.496245435,3252064,demin,0.047017656,1532311822,3252064,kmeans,exp3_som+kmeans_demin,80,47,0-4000,2018-07-23,
25.77245039,2857.598445,2.359233533,0.492437464,3252064,demin,0.045078173,1532311847,3252064,kmeans,exp3_som+kmeans_demin,80,50,0-4000,2018-07-23,
25.71641139,2857.598445,2.383534405,0.489136519,3252064,demin,0.045335786,1532311872,3252064,kmeans,exp3_som+kmeans_demin,80,53,0-4000,2018-07-23,
27.43541468,2857.598445,2.395231183,0.48590654,3252064,demin,0.042421757,1532311897,3252064,kmeans,exp3_som+kmeans_demin,80,56,0-4000,2018-07-23,
25.67492338,2857.598445,2.369325906,0.48418643,3252064,demin,0.044681553,1532311923,3252064,kmeans,exp3_som+kmeans_demin,80,59,0-4000,2018-07-23,
25.80076527,2857.598445,2.438234625,0.484529675,3252064,demin,0.045789224,1532311948,3252064,kmeans,exp3_som+kmeans_demin,80,62,0-4000,2018-07-23,
24.62027228,2857.598445,2.392017901,0.484462782,3252064,demin,0.047068677,1532311974,3252064,kmeans,exp3_som+kmeans_demin,80,65,0-4000,2018-07-23,
27.96766963,2857.598445,2.430302329,0.477643741,3252064,demin,0.041505735,1532311999,3252064,kmeans,exp3_som+kmeans_demin,80,68,0-4000,2018-07-23,
27.05029988,2857.598445,2.467266334,0.476971656,3252064,demin,0.043504734,1532312025,3252064,kmeans,exp3_som+kmeans_demin,80,71,0-4000,2018-07-23,
27.14942318,2857.598445,2.43922434,0.47713094,3252064,demin,0.042867555,1532312051,3252064,kmeans,exp3_som+kmeans_demin,80,74,0-4000,2018-07-23,
26.85897293,2857.598445,2.445847211,0.475343338,3252064,demin,0.043285988,1532312077,3252064,kmeans,exp3_som+kmeans_demin,80,77,0-4000,2018-07-23,
27.90961409,2857.598445,2.482038265,0.475320975,3252064,demin,0.042270912,1532312104,3252064,kmeans,exp3_som+kmeans_demin,80,80,0-4000,2018-07-23,
27.16165747,2857.598445,2.445418749,0.471540376,3252064,demin,0.04245373,1532312131,3252064,kmeans,exp3_som+kmeans_demin,80,83,0-4000,2018-07-23,
28.56779474,2857.598445,2.50437669,0.470906882,3252064,demin,0.041281738,1532312158,3252064,kmeans,exp3_som+kmeans_demin,80,86,0-4000,2018-07-23,
28.01706969,2857.598445,2.532678613,0.46907176,3252064,demin,0.042403007,1532312185,3252064,kmeans,exp3_som+kmeans_demin,80,89,0-4000,2018-07-23,
27.34200277,2857.598445,2.508902273,0.467769217,3252064,demin,0.042922505,1532312212,3252064,kmeans,exp3_som+kmeans_demin,80,92,0-4000,2018-07-23,
28.53626972,2857.598445,2.492176557,0.466278934,3252064,demin,0.040721841,1532312240,3252064,kmeans,exp3_som+kmeans_demin,80,95,0-4000,2018-07-23,
27.45790514,2857.598445,2.560649067,0.466229419,3252064,demin,0.043479279,1532312268,3252064,kmeans,exp3_som+kmeans_demin,80,98,0-4000,2018-07-23,
30.1760516,2857.598445,2.529916293,0.464250569,3252064,demin,0.038922093,1532312296,3252064,kmeans,exp3_som+kmeans_demin,80,101,0-4000,2018-07-23,
32.41147241,2857.598445,2.537202524,0.46202506,3252064,demin,0.036167784,1532312324,3252064,kmeans,exp3_som+kmeans_demin,80,104,0-4000,2018-07-23,
28.69275629,2857.598445,2.528612151,0.462572964,3252064,demin,0.040765258,1532312353,3252064,kmeans,exp3_som+kmeans_demin,80,107,0-4000,2018-07-23,
33.89416997,2857.598445,2.55648384,0.460286231,3252064,demin,0.034717307,1532312382,3252064,kmeans,exp3_som+kmeans_demin,80,110,0-4000,2018-07-23,
31.97385239,2857.598445,2.551043289,0.458762644,3252064,demin,0.036602514,1532312410,3252064,kmeans,exp3_som+kmeans_demin,80,113,0-4000,2018-07-23,
30.74984416,2857.598445,2.592556006,0.459774821,3252064,demin,0.038764163,1532312438,3252064,kmeans,exp3_som+kmeans_demin,80,116,0-4000,2018-07-23,
31.87633248,2857.598445,2.537331804,0.457387336,3252064,demin,0.036407684,1532312466,3252064,kmeans,exp3_som+kmeans_demin,80,119,0-4000,2018-07-23,
32.81613727,2857.598445,2.555824445,0.455022178,3252064,demin,0.035438565,1532312495,3252064,kmeans,exp3_som+kmeans_demin,80,122,0-4000,2018-07-23,
32.56158396,2857.598445,2.589940927,0.454813294,3252064,demin,0.036175745,1532312524,3252064,kmeans,exp3_som+kmeans_demin,80,125,0-4000,2018-07-23,
34.99224801,2857.598445,2.600830932,0.454385712,3252064,demin,0.033772635,1532312553,3252064,kmeans,exp3_som+kmeans_demin,80,128,0-4000,2018-07-23,
36.23466826,2857.598445,2.610346447,0.453583183,3252064,demin,0.032676144,1532312583,3252064,kmeans,exp3_som+kmeans_demin,80,131,0-4000,2018-07-23,
34.5974556,2857.598445,2.603166296,0.450785355,3252064,demin,0.03391779,1532312613,3252064,kmeans,exp3_som+kmeans_demin,80,134,0-4000,2018-07-23,
1.04105654,0.030001879,1.706579239,0.437428333,1166,,0.717065868,1532313186,1166,,exp4_kmeans,0,2,0-1,2018-07-23,
0.964521252,0.011000395,1.907738194,0.35823627,1166,,0.70855983,1532313186,1166,,exp4_kmeans,0,3,0-1,2018-07-23,
1.139337869,0.017000914,2.384886862,0.342579227,1166,,0.717094305,1532313186,1166,,exp4_kmeans,0,4,0-1,2018-07-23,
0.926088792,0.013000488,2.17857417,0.304593561,1166,,0.716540001,1532313186,1166,,exp4_kmeans,0,5,0-1,2018-07-23,
1.838871127,0.013000727,2.125333412,0.648252245,1166,,0.749238017,1532313186,1166,,exp4_kmeans,0,6,0-1,2018-07-23,
2.406693784,0.013000727,2.543612979,0.708287409,1166,,0.748582582,1532313186,1166,,exp4_kmeans,0,7,0-1,2018-07-23,
1.847322333,0.010000467,1.990928645,0.665957019,1166,,0.717726886,1532313186,1166,,exp4_kmeans,0,8,0-1,2018-07-23,
1.769874679,0.01500082,2.129535827,0.628684127,1166,,0.756440774,1532313186,1166,,exp4_kmeans,0,9,0-1,2018-07-23,
11.48771682,1.332075834,1.655772287,3.974247278,531067,,0.572824749,1532313209,531067,,exp4_kmeans,0,2,1-50,2018-07-23,
22.89565703,1.27007246,2.101026911,4.891890027,531067,,0.448905772,1532313215,531067,,exp4_kmeans,0,3,1-50,2018-07-23,
23.70458002,1.326075554,2.290805535,5.607282796,531067,,0.541886608,1532313220,531067,,exp4_kmeans,0,4,1-50,2018-07-23,
219.1223444,1.320075512,2.560255084,4.066557287,531067,,0.047514205,1532313226,531067,,exp4_kmeans,0,5,1-50,2018-07-23,
37.77491382,1.29607439,2.276138555,4.118247744,531067,,0.24814623,1532313232,531067,,exp4_kmeans,0,6,1-50,2018-07-23,
43.38290496,1.511086464,2.145068829,6.316947716,531067,,0.312341639,1532313237,531067,,exp4_kmeans,0,7,1-50,2018-07-23,
33.73069846,1.369078398,2.110116271,5.115172033,531067,,0.319993603,1532313243,531067,,exp4_kmeans,0,8,1-50,2018-07-23,
44.38914978,1.420081139,2.15903682,6.760040412,531067,,0.328800534,1532313248,531067,,exp4_kmeans,0,9,1-50,2018-07-23,
37.97773123,1.986113548,1.867481562,6.425470989,768122,,0.315960122,1532313285,768122,,exp4_kmeans,0,2,50-150,2018-07-23,
85.58611287,1.887108088,2.050565871,8.196086239,768122,,0.196370815,1532313291,768122,,exp4_kmeans,0,3,50-150,2018-07-23,
155.6663535,1.942111015,2.2378158,11.47289938,768122,,0.164931181,1532313298,768122,,exp4_kmeans,0,4,50-150,2018-07-23,
148.4115016,2.081119061,2.235091715,9.684120438,768122,,0.1458438,1532313304,768122,,exp4_kmeans,0,5,50-150,2018-07-23,
211.150878,2.236127615,2.264093552,7.243636424,768122,,0.077670861,1532313311,768122,,exp4_kmeans,0,6,50-150,2018-07-23,
295.08779,2.222126961,2.34332133,10.0826166,768122,,0.080067056,1532313318,768122,,exp4_kmeans,0,7,50-150,2018-07-23,
1161.905392,2.072118521,2.404576824,9.083974919,768122,,0.018799393,1532313324,768122,,exp4_kmeans,0,8,50-150,2018-07-23,
1267.728254,2.039116621,2.516745728,6.688060449,768122,,0.01327741,1532313330,768122,,exp4_kmeans,0,9,50-150,2018-07-23,
76.96050704,2.73715663,1.922696813,10.64782431,1141688,,0.266013552,1532313387,1141688,,exp4_kmeans,0,2,150-400,2018-07-23,
179.7546127,2.729156256,2.19591226,11.98980726,1141688,,0.146469481,1532313395,1141688,,exp4_kmeans,0,3,150-400,2018-07-23,
177.2857721,2.838162422,2.487271291,11.97279465,1141688,,0.167975061,1532313402,1141688,,exp4_kmeans,0,4,150-400,2018-07-23,
198.0930579,2.842162848,2.397542416,12.39280296,1141688,,0.149991479,1532313410,1141688,,exp4_kmeans,0,5,150-400,2018-07-23,
249.1636803,2.804160357,2.591175622,11.167161,1141688,,0.116132798,1532313417,1141688,,exp4_kmeans,0,6,150-400,2018-07-23,
206.8724867,2.86916399,2.541929001,11.80307562,1141688,,0.14502934,1532313424,1141688,,exp4_kmeans,0,7,150-400,2018-07-23,
363.9322756,2.885164976,2.410004033,12.4260727,1141688,,0.082286973,1532313432,1141688,,exp4_kmeans,0,8,150-400,2018-07-23,
421.1250075,2.90816617,2.494018125,11.68562525,1141688,,0.069205487,1532313440,1141688,,exp4_kmeans,0,9,150-400,2018-07-23,
147.1980299,0.966055155,2.059637898,16.18529996,405034,,0.226469452,1532313456,405034,,exp4_kmeans,0,2,400-600,2018-07-23,
283.4310857,1.041059494,2.36583601,18.29243249,405034,,0.152689305,1532313461,405034,,exp4_kmeans,0,3,400-600,2018-07-23,
332.9457715,1.065060854,2.332953328,18.57680402,405034,,0.130167794,1532313467,405034,,exp4_kmeans,0,4,400-600,2018-07-23,
276.6451181,1.137064934,2.321428343,18.00281999,405034,,0.151068115,1532313472,405034,,exp4_kmeans,0,5,400-600,2018-07-23,
